date,species,svl (mm),board number,habitat type,air temp (degrees Fahrenheit),relative humidity (percent)
2012-02-02,Eurycea cirrigera,5,18,stream,54.3,0.429
2012-02-02,Plethodon glutinosus,19,1,disturbed,54.3,0.429
2012-02-16,Plestiodon laticeps,17,42,forest,42.9,0.224
2012-02-16,Eurycea cirrigera,6,13,stream,42.9,0.224
2012-02-23,Eurycea cirrigera,8,17,stream,53.2,0.922
2012-03-01,Anolis carolinensis,14,7,disturbed,56.3,0.658
2012-03-01,Eurycea cirrigera,5,19,stream,56.3,0.658
2012-03-01,Plestiodon fasciata,15,40,forest,56.3,0.658
2012-03-01,Anolis carolinensis,8,4,disturbed,56.3,0.658
2012-03-08,Plethodon glutinosus,19,4,disturbed,58.5,0.368
2012-03-15,Scincella lateralis,5,39,forest,52.7,0.596
2012-03-15,Anaxyrus fowleri,5,15,stream,52.7,0.596
2012-03-22,Eurycea cirrigera,6,21,stream,49.2,0.906
2012-03-22,Sceloporus undulatus,14,3,disturbed,49.2,0.906
2012-03-29,Anaxyrus fowleri,7,40,forest,66.7,0.85
2012-03-29,Sceloporus undulatus,13,3,disturbed,66.7,0.85
2012-04-05,Plestiodon fasciata,14,39,forest,51.0,0.818
2012-04-05,Storeria dekayi,18,43,forest,51.0,0.818
2012-04-05,Anolis carolinensis,13,2,disturbed,51.0,0.818
2012-04-05,Storeria occipitomaculata,15,25,grass,51.0,0.818
2012-04-05,Scincella lateralis,4,46,forest,51.0,0.818
2012-04-05,Anolis carolinensis,14,33,grass,51.0,0.818
2012-04-05,Plestiodon fasciata,12,6,disturbed,51.0,0.818
2012-04-05,Anolis carolinensis,20,37,forest,51.0,0.818
2012-04-12,Plestiodon fasciata,9,38,forest,54.3,0.534
2012-04-12,Coluber constrictor,135,28,grass,54.3,0.534
2012-04-12,Scincella lateralis,7,19,stream,54.3,0.534
2012-04-12,Anaxyrus fowleri,6,14,stream,54.3,0.534
2012-04-19,Scincella lateralis,8,37,forest,74.5,0.513
2012-04-19,Plestiodon fasciata,10,11,disturbed,74.5,0.513
2012-04-19,Eurycea cirrigera,3,14,stream,74.5,0.513
2012-04-26,Plestiodon fasciata,7,43,forest,71.4,0.323
2012-04-26,Plestiodon fasciata,7,9,disturbed,71.4,0.323
2012-04-26,Anolis carolinensis,9,11,disturbed,71.4,0.323
2012-04-26,Scincella lateralis,3,16,stream,71.4,0.323
2012-05-03,Anaxyrus fowleri,3,22,stream,71.2,0.855
2012-05-03,Sceloporus undulatus,12,11,disturbed,71.2,0.855
2012-05-03,Plestiodon fasciata,8,44,forest,71.2,0.855
2012-05-03,Scincella lateralis,4,39,forest,71.2,0.855
2012-05-10,Anolis carolinensis,8,12,disturbed,75.4,0.472
2012-05-10,Anolis carolinensis,7,11,disturbed,75.4,0.472
2012-05-17,Sceloporus undulatus,16,5,disturbed,72.0,0.532
2012-05-17,Storeria dekayi,49,46,forest,72.0,0.532
2012-05-17,Plestiodon laticeps,12,3,disturbed,72.0,0.532
2012-05-17,Plestiodon laticeps,15,38,forest,72.0,0.532
2012-05-17,Sceloporus undulatus,12,7,disturbed,72.0,0.532
2012-05-24,Anolis carolinensis,7,5,disturbed,62.9,0.447
2012-05-24,Plestiodon fasciata,8,41,forest,62.9,0.447
2012-05-24,Anolis carolinensis,19,9,disturbed,62.9,0.447
2012-05-24,Sceloporus undulatus,19,11,disturbed,62.9,0.447
2012-05-31,Anolis carolinensis,12,33,grass,77.2,0.385
2012-05-31,Anaxyrus fowleri,7,40,forest,77.2,0.385
2012-06-07,Plestiodon laticeps,12,6,disturbed,72.4,0.438
2012-06-14,Scincella lateralis,4,43,forest,70.1,0.973
2012-06-14,Scincella lateralis,7,11,disturbed,70.1,0.973
2012-06-21,Plestiodon fasciata,17,11,disturbed,72.6,0.996
2012-06-21,Plestiodon laticeps,14,48,forest,72.6,0.996
2012-06-21,Tantilla coronata,24,12,disturbed,72.6,0.996
2012-06-21,Anolis carolinensis,14,4,disturbed,72.6,0.996
2012-06-21,Plestiodon laticeps,19,1,disturbed,72.6,0.996
2012-06-21,Scincella lateralis,8,47,forest,72.6,0.996
2012-06-28,Plestiodon fasciata,7,45,forest,86.0,0.358
2012-06-28,Sceloporus undulatus,10,41,forest,86.0,0.358
2012-07-12,Scincella lateralis,5,39,forest,72.5,0.284
2012-07-12,Anolis carolinensis,10,18,stream,72.5,0.284
2012-07-19,Anolis carolinensis,10,11,disturbed,70.4,0.864
2012-07-19,Scincella lateralis,6,7,disturbed,70.4,0.864
2012-07-19,Scincella lateralis,4,8,disturbed,70.4,0.864
2012-07-19,Plestiodon laticeps,15,1,disturbed,70.4,0.864
2012-07-19,Anolis carolinensis,8,9,disturbed,70.4,0.864
2012-07-19,Sceloporus undulatus,15,8,disturbed,70.4,0.864
2012-07-26,Plestiodon fasciata,12,42,forest,71.1,0.742
2012-07-26,Sceloporus undulatus,17,41,forest,71.1,0.742
2012-07-26,Anolis carolinensis,12,4,disturbed,71.1,0.742
2012-07-26,Scincella lateralis,4,25,grass,71.1,0.742
2012-07-26,Scincella lateralis,9,44,forest,71.1,0.742
2012-07-26,Plestiodon laticeps,16,44,forest,71.1,0.742
2012-08-02,Plestiodon laticeps,15,44,forest,79.8,0.558
2012-08-02,Scincella lateralis,10,23,stream,79.8,0.558
2012-08-02,Plestiodon fasciata,10,4,disturbed,79.8,0.558
2012-08-02,Anolis carolinensis,12,48,forest,79.8,0.558
2012-08-09,Scincella lateralis,14,18,stream,70.4,0.227
2012-08-09,Plestiodon laticeps,19,46,forest,70.4,0.227
2012-08-16,Plestiodon fasciata,8,11,disturbed,76.4,0.25
2012-08-16,Agkistrodon piscivorus,96,21,stream,76.4,0.25
2012-08-16,Anolis carolinensis,16,11,disturbed,76.4,0.25
2012-08-23,Plestiodon fasciata,15,7,disturbed,81.1,0.926
2012-08-23,Plestiodon fasciata,12,45,forest,81.1,0.926
2012-08-30,Plestiodon fasciata,8,5,disturbed,84.7,0.9
2012-08-30,Anolis carolinensis,9,8,disturbed,84.7,0.9
2012-08-30,Plestiodon fasciata,8,42,forest,84.7,0.9
2012-08-30,Sceloporus undulatus,19,11,disturbed,84.7,0.9
2012-08-30,Scincella lateralis,5,37,forest,84.7,0.9
2012-08-30,Pantherophis spiloides,70,29,grass,84.7,0.9
2012-09-13,Anolis carolinensis,12,37,forest,78.8,0.573
2012-09-13,Anolis carolinensis,15,7,disturbed,78.8,0.573
2012-09-20,Tantilla coronata,19,5,disturbed,78.6,0.763
2012-09-20,Sceloporus undulatus,13,1,disturbed,78.6,0.763
2012-09-27,Sceloporus undulatus,14,5,disturbed,73.2,0.771
2012-09-27,Sceloporus undulatus,16,6,disturbed,73.2,0.771
2012-10-04,Plestiodon laticeps,10,40,forest,72.2,0.363
2012-10-04,Plestiodon fasciata,10,43,forest,72.2,0.363
2012-10-04,Storeria dekayi,26,3,disturbed,72.2,0.363
2012-10-04,Scincella lateralis,5,40,forest,72.2,0.363
2012-10-04,Sceloporus undulatus,15,12,disturbed,72.2,0.363
2012-10-11,Sceloporus undulatus,18,7,disturbed,56.4,0.77
2012-10-11,Coluber constrictor,183,35,grass,56.4,0.77
2012-10-11,Anaxyrus fowleri,7,23,stream,56.4,0.77
2012-10-11,Scincella lateralis,3,11,disturbed,56.4,0.77
2012-10-18,Scincella lateralis,6,41,forest,73.2,0.475
2012-10-18,Eurycea cirrigera,5,19,stream,73.2,0.475
2012-10-18,Storeria occipitomaculata,21,48,forest,73.2,0.475
2012-10-25,Plethodon glutinosus,15,46,forest,56.3,0.855
2012-10-25,Scincella lateralis,6,16,stream,56.3,0.855
2012-10-25,Scincella lateralis,8,41,forest,56.3,0.855
2012-11-01,Plethodon glutinosus,18,39,forest,46.1,0.229
2012-11-08,Scincella lateralis,7,39,forest,58.7,0.464
2012-11-08,Anolis carolinensis,15,1,disturbed,58.7,0.464
2012-11-15,Scincella lateralis,9,16,stream,51.9,0.521
2012-11-15,Scincella lateralis,5,10,disturbed,51.9,0.521
2012-11-15,Eurycea cirrigera,7,13,stream,51.9,0.521
2012-11-15,Eurycea cirrigera,9,13,stream,51.9,0.521
2012-11-15,Sceloporus undulatus,13,7,disturbed,51.9,0.521
2012-11-15,Scincella lateralis,9,19,stream,51.9,0.521
2012-11-22,Scincella lateralis,6,48,forest,53.3,0.944
2012-11-22,Scincella lateralis,4,11,disturbed,53.3,0.944
2012-11-22,Scincella lateralis,5,40,forest,53.3,0.944
2012-11-22,Anolis carolinensis,7,47,forest,53.3,0.944
2012-11-29,Plethodon glutinosus,18,45,forest,64.8,0.21
2012-11-29,Anaxyrus fowleri,5,24,stream,64.8,0.21
2012-11-29,Anolis carolinensis,20,10,disturbed,64.8,0.21
2012-12-06,Plethodon glutinosus,13,10,disturbed,47.5,0.391
2012-12-13,Eurycea cirrigera,4,45,forest,55.7,0.935
2012-12-13,Eurycea cirrigera,6,19,stream,55.7,0.935
2012-12-13,Plethodon glutinosus,18,6,disturbed,55.7,0.935
2012-12-13,Eurycea cirrigera,5,13,stream,55.7,0.935
2012-12-20,Anolis carolinensis,16,1,disturbed,48.6,0.314
2012-12-27,Anolis carolinensis,8,16,stream,49.1,0.724
2012-12-27,Eurycea cirrigera,10,16,stream,49.1,0.724
2013-01-10,Eurycea cirrigera,7,19,stream,55.1,0.87
2013-01-10,Eurycea cirrigera,3,15,stream,55.1,0.87
2013-01-10,Eurycea cirrigera,9,16,stream,55.1,0.87
2013-01-17,Plethodon glutinosus,12,38,forest,48.6,0.863
2013-01-17,Eurycea cirrigera,9,18,stream,48.6,0.863
2013-01-17,Plethodon glutinosus,17,22,stream,48.6,0.863
2013-01-31,Eurycea cirrigera,3,16,stream,42.9,0.474
2013-01-31,Plethodon glutinosus,15,45,forest,42.9,0.474
2013-02-07,Plestiodon fasciata,8,43,forest,50.6,0.483
2013-02-07,Eurycea cirrigera,4,23,stream,50.6,0.483
2013-02-07,Plethodon glutinosus,18,17,stream,50.6,0.483
2013-02-07,Plestiodon laticeps,18,3,disturbed,50.6,0.483
2013-02-07,Plethodon glutinosus,19,5,disturbed,50.6,0.483
2013-02-14,Plethodon glutinosus,13,6,disturbed,42.2,0.687
2013-02-21,Eurycea cirrigera,6,23,stream,54.5,0.535
2013-02-21,Eurycea cirrigera,4,22,stream,54.5,0.535
2013-02-28,Sceloporus undulatus,12,11,disturbed,45.2,0.348
2013-02-28,Plethodon glutinosus,14,12,disturbed,45.2,0.348
2013-02-28,Eurycea cirrigera,4,41,forest,45.2,0.348
2013-03-07,Plethodon glutinosus,14,47,forest,46.9,0.739
2013-03-14,Scincella lateralis,4,17,stream,50.6,0.919
2013-03-14,Tantilla coronata,18,4,disturbed,50.6,0.919
2013-03-21,Storeria occipitomaculata,22,9,disturbed,57.8,0.904
2013-03-21,Plethodon glutinosus,16,8,disturbed,57.8,0.904
2013-03-28,Plestiodon fasciata,11,5,disturbed,58.1,0.642
2013-03-28,Anaxyrus fowleri,4,4,disturbed,58.1,0.642
2013-03-28,Anolis carolinensis,12,11,disturbed,58.1,0.642
2013-03-28,Anaxyrus fowleri,6,6,disturbed,58.1,0.642
2013-04-04,Plestiodon fasciata,8,9,disturbed,71.3,0.941
2013-04-04,Scincella lateralis,3,19,stream,71.3,0.941
2013-04-04,Sceloporus undulatus,19,2,disturbed,71.3,0.941
2013-04-11,Plestiodon fasciata,9,41,forest,53.6,0.64
2013-04-11,Scincella lateralis,6,37,forest,53.6,0.64
2013-04-11,Sceloporus undulatus,12,3,disturbed,53.6,0.64
2013-04-18,Plestiodon laticeps,16,1,disturbed,56.7,0.852
2013-04-18,Plestiodon laticeps,15,11,disturbed,56.7,0.852
2013-04-18,Pantherophis spiloides,61,16,stream,56.7,0.852
2013-04-18,Plestiodon fasciata,15,2,disturbed,56.7,0.852
2013-04-18,Plestiodon fasciata,12,46,forest,56.7,0.852
2013-04-18,Storeria occipitomaculata,30,4,disturbed,56.7,0.852
2013-05-02,Scincella lateralis,4,11,disturbed,66.0,0.233
2013-05-02,Anaxyrus fowleri,5,12,disturbed,66.0,0.233
2013-05-09,Plestiodon fasciata,7,41,forest,65.0,0.453
2013-05-16,Sceloporus undulatus,19,38,forest,66.6,0.391
2013-05-16,Plestiodon fasciata,12,8,disturbed,66.6,0.391
2013-05-16,Scincella lateralis,3,46,forest,66.6,0.391
2013-05-23,Anaxyrus fowleri,4,46,forest,75.8,0.527
2013-05-23,Crotalus horridus,129,2,disturbed,75.8,0.527
2013-05-23,Scincella lateralis,12,44,forest,75.8,0.527
2013-05-23,Scincella lateralis,4,44,forest,75.8,0.527
2013-05-23,Coluber constrictor,102,2,disturbed,75.8,0.527
2013-05-23,Anolis carolinensis,9,43,forest,75.8,0.527
2013-05-23,Anolis carolinensis,22,42,forest,75.8,0.527
2013-05-30,Plestiodon fasciata,16,3,disturbed,75.6,0.87
2013-05-30,Scincella lateralis,5,48,forest,75.6,0.87
2013-06-06,Anolis carolinensis,7,2,disturbed,72.7,0.377
2013-06-13,Scincella lateralis,8,47,forest,70.8,0.416
2013-06-13,Anolis carolinensis,13,9,disturbed,70.8,0.416
2013-06-13,Storeria occipitomaculata,21,10,disturbed,70.8,0.416
2013-06-13,Scincella lateralis,5,42,forest,70.8,0.416
2013-06-20,Anaxyrus fowleri,3,19,stream,72.4,0.78
2013-06-20,Anolis carolinensis,16,37,forest,72.4,0.78
2013-06-20,Anolis carolinensis,14,5,disturbed,72.4,0.78
2013-06-27,Plestiodon laticeps,17,41,forest,85.6,0.707
2013-06-27,Scincella lateralis,4,41,forest,85.6,0.707
2013-06-27,Anolis carolinensis,6,1,disturbed,85.6,0.707
2013-06-27,Scincella lateralis,6,42,forest,85.6,0.707
2013-06-27,Plestiodon laticeps,13,40,forest,85.6,0.707
2013-06-27,Anolis carolinensis,6,31,grass,85.6,0.707
2013-07-04,Sceloporus undulatus,12,10,disturbed,84.3,0.591
2013-07-04,Anolis carolinensis,12,11,disturbed,84.3,0.591
2013-07-11,Sceloporus undulatus,19,3,disturbed,76.1,0.298
2013-07-11,Anolis carolinensis,20,44,forest,76.1,0.298
2013-07-11,Plestiodon fasciata,14,45,forest,76.1,0.298
2013-07-18,Scincella lateralis,8,42,forest,85.9,0.97
2013-07-18,Scincella lateralis,6,44,forest,85.9,0.97
2013-07-18,Scincella lateralis,7,43,forest,85.9,0.97
2013-07-18,Scincella lateralis,8,28,grass,85.9,0.97
2013-07-18,Plestiodon fasciata,9,37,forest,85.9,0.97
2013-07-25,Coluber constrictor,155,34,grass,79.5,0.839
2013-07-25,Plestiodon fasciata,14,2,disturbed,79.5,0.839
2013-07-25,Scincella lateralis,11,19,stream,79.5,0.839
2013-08-01,Agkistrodon piscivorus,70,16,stream,87.7,0.715
2013-08-01,Sceloporus undulatus,13,2,disturbed,87.7,0.715
2013-08-01,Scincella lateralis,13,42,forest,87.7,0.715
2013-08-01,Anolis carolinensis,11,3,disturbed,87.7,0.715
2013-08-01,Scincella lateralis,5,21,stream,87.7,0.715
2013-08-08,Anolis carolinensis,9,27,grass,79.5,0.908
2013-08-08,Sceloporus undulatus,10,5,disturbed,79.5,0.908
2013-08-08,Sceloporus undulatus,12,11,disturbed,79.5,0.908
2013-08-15,Plestiodon laticeps,14,48,forest,70.6,0.544
2013-08-15,Sceloporus undulatus,12,11,disturbed,70.6,0.544
2013-08-15,Pantherophis spiloides,170,24,stream,70.6,0.544
2013-08-15,Scincella lateralis,9,4,disturbed,70.6,0.544
2013-08-15,Sceloporus undulatus,10,10,disturbed,70.6,0.544
2013-08-15,Anolis carolinensis,7,30,grass,70.6,0.544
2013-08-15,Pantherophis spiloides,125,39,forest,70.6,0.544
2013-08-15,Sceloporus undulatus,10,2,disturbed,70.6,0.544
2013-08-22,Plestiodon laticeps,14,8,disturbed,80.6,0.951
2013-08-29,Anolis carolinensis,7,8,disturbed,79.2,0.56
2013-09-05,Sceloporus undulatus,11,6,disturbed,78.0,0.619
2013-09-05,Plestiodon fasciata,12,40,forest,78.0,0.619
2013-09-05,Scincella lateralis,7,45,forest,78.0,0.619
2013-09-05,Sceloporus undulatus,18,11,disturbed,78.0,0.619
2013-09-12,Anaxyrus fowleri,3,18,stream,73.8,0.788
2013-09-12,Scincella lateralis,5,42,forest,73.8,0.788
2013-09-12,Sceloporus undulatus,17,4,disturbed,73.8,0.788
2013-09-12,Scincella lateralis,4,6,disturbed,73.8,0.788
2013-09-12,Sceloporus undulatus,13,3,disturbed,73.8,0.788
2013-09-12,Plestiodon fasciata,7,11,disturbed,73.8,0.788
2013-09-12,Pantherophis spiloides,162,45,forest,73.8,0.788
2013-09-12,Scincella lateralis,6,46,forest,73.8,0.788
2013-09-19,Plestiodon fasciata,12,2,disturbed,65.1,0.805
2013-09-19,Storeria occipitomaculata,21,12,disturbed,65.1,0.805
2013-09-19,Storeria occipitomaculata,35,2,disturbed,65.1,0.805
2013-09-19,Anolis carolinensis,9,12,disturbed,65.1,0.805
2013-09-26,Plestiodon laticeps,18,3,disturbed,71.8,0.831
2013-09-26,Sceloporus undulatus,11,39,forest,71.8,0.831
2013-09-26,Scincella lateralis,6,14,stream,71.8,0.831
2013-09-26,Agkistrodon piscivorus,65,18,stream,71.8,0.831
2013-10-03,Scincella lateralis,7,44,forest,59.0,0.866
2013-10-03,Plestiodon fasciata,17,48,forest,59.0,0.866
2013-10-10,Coluber constrictor,56,25,grass,55.2,0.413
2013-10-10,Sceloporus undulatus,11,12,disturbed,55.2,0.413
2013-10-17,Sceloporus undulatus,15,44,forest,54.1,0.282
2013-10-17,Plestiodon laticeps,23,43,forest,54.1,0.282
2013-10-17,Storeria occipitomaculata,25,40,forest,54.1,0.282
2013-10-24,Plestiodon laticeps,19,10,disturbed,65.5,0.329
2013-10-24,Anolis carolinensis,8,23,stream,65.5,0.329
2013-10-31,Storeria occipitomaculata,35,30,grass,59.3,0.235
2013-10-31,Plestiodon fasciata,12,41,forest,59.3,0.235
2013-10-31,Storeria dekayi,34,12,disturbed,59.3,0.235
2013-11-07,Anaxyrus fowleri,4,23,stream,63.8,0.381
2013-11-07,Eurycea cirrigera,10,17,stream,63.8,0.381
2013-11-07,Scincella lateralis,3,47,forest,63.8,0.381
2013-11-07,Plethodon glutinosus,19,45,forest,63.8,0.381
2013-11-07,Sceloporus undulatus,11,1,disturbed,63.8,0.381
2013-11-07,Scincella lateralis,5,39,forest,63.8,0.381
2013-11-14,Plethodon glutinosus,13,9,disturbed,47.0,0.71
2013-11-21,Anolis carolinensis,9,45,forest,62.7,0.909
2013-11-21,Anolis carolinensis,8,38,forest,62.7,0.909
2013-11-21,Anolis carolinensis,11,46,forest,62.7,0.909
2013-11-28,Plestiodon fasciata,15,2,disturbed,45.5,0.905
2013-11-28,Plethodon glutinosus,18,8,disturbed,45.5,0.905
2013-11-28,Plestiodon laticeps,11,5,disturbed,45.5,0.905
2013-12-12,Plethodon glutinosus,11,22,stream,42.5,0.611
2013-12-12,Eurycea cirrigera,7,15,stream,42.5,0.611
2013-12-12,Scincella lateralis,9,32,grass,42.5,0.611
2013-12-26,Eurycea cirrigera,7,21,stream,56.1,0.758
2014-01-02,Plethodon glutinosus,11,2,disturbed,47.4,0.66
2014-01-02,Plethodon glutinosus,12,22,stream,47.4,0.66
2014-01-02,Eurycea cirrigera,10,18,stream,47.4,0.66
2014-01-02,Eurycea cirrigera,7,18,stream,47.4,0.66
2014-01-09,Plethodon glutinosus,19,12,disturbed,37.7,0.949
2014-01-09,Eurycea cirrigera,7,15,stream,37.7,0.949
2014-01-16,Plethodon glutinosus,17,9,disturbed,54.6,0.565
2014-01-16,Eurycea cirrigera,7,22,stream,54.6,0.565
2014-01-16,Plethodon glutinosus,17,8,disturbed,54.6,0.565
2014-01-16,Plethodon glutinosus,17,15,stream,54.6,0.565
2014-01-23,Eurycea cirrigera,5,14,stream,54.5,0.412
2014-01-23,Plethodon glutinosus,19,45,forest,54.5,0.412
2014-01-23,Plethodon glutinosus,17,47,forest,54.5,0.412
2014-01-23,Eurycea cirrigera,4,18,stream,54.5,0.412
2014-01-23,Plethodon glutinosus,17,20,stream,54.5,0.412
2014-01-30,Eurycea cirrigera,7,15,stream,37.3,0.863
2014-01-30,Eurycea cirrigera,3,22,stream,37.3,0.863
2014-01-30,Plethodon glutinosus,13,40,forest,37.3,0.863
2014-02-06,Eurycea cirrigera,10,19,stream,51.7,0.447
2014-02-06,Eurycea cirrigera,6,24,stream,51.7,0.447
2014-02-20,Sceloporus undulatus,13,5,disturbed,58.6,0.824
2014-02-20,Plethodon glutinosus,16,9,disturbed,58.6,0.824
2014-02-20,Plethodon glutinosus,14,12,disturbed,58.6,0.824
2014-02-27,Plethodon glutinosus,11,24,stream,49.4,0.668
2014-02-27,Eurycea cirrigera,9,13,stream,49.4,0.668
2014-02-27,Eurycea cirrigera,6,19,stream,49.4,0.668
2014-03-06,Plestiodon fasciata,17,6,disturbed,65.1,0.941
2014-03-06,Sceloporus undulatus,13,8,disturbed,65.1,0.941
2014-03-06,Tantilla coronata,16,2,disturbed,65.1,0.941
2014-03-06,Storeria dekayi,18,9,disturbed,65.1,0.941
2014-03-06,Eurycea cirrigera,6,22,stream,65.1,0.941
2014-03-06,Storeria occipitomaculata,25,9,disturbed,65.1,0.941
2014-03-06,Scincella lateralis,4,7,disturbed,65.1,0.941
2014-03-13,Coluber constrictor,107,27,grass,62.3,0.317
2014-03-20,Eurycea cirrigera,6,46,forest,45.1,0.369
2014-03-27,Storeria dekayi,19,47,forest,60.1,0.603
2014-03-27,Sceloporus undulatus,11,47,forest,60.1,0.603
2014-03-27,Sceloporus undulatus,12,10,disturbed,60.1,0.603
2014-03-27,Agkistrodon piscivorus,97,18,stream,60.1,0.603
2014-03-27,Plestiodon laticeps,24,44,forest,60.1,0.603
2014-04-03,Scincella lateralis,9,43,forest,69.2,0.233
2014-04-10,Anolis carolinensis,21,44,forest,66.1,0.931
2014-04-17,Plestiodon fasciata,16,2,disturbed,58.9,0.579
2014-04-17,Eurycea cirrigera,8,14,stream,58.9,0.579
2014-04-17,Plestiodon fasciata,15,11,disturbed,58.9,0.579
2014-04-24,Plestiodon fasciata,12,47,forest,72.7,0.237
2014-04-24,Plestiodon fasciata,16,45,forest,72.7,0.237
2014-04-24,Plestiodon fasciata,7,10,disturbed,72.7,0.237
2014-04-24,Anaxyrus fowleri,4,18,stream,72.7,0.237
2014-04-24,Scincella lateralis,4,45,forest,72.7,0.237
2014-05-01,Pantherophis spiloides,127,4,disturbed,80.7,0.589
2014-05-01,Tantilla coronata,21,3,disturbed,80.7,0.589
2014-05-01,Tantilla coronata,24,10,disturbed,80.7,0.589
2014-05-01,Plestiodon fasciata,9,39,forest,80.7,0.589
2014-05-01,Pantherophis spiloides,122,1,disturbed,80.7,0.589
2014-05-01,Pantherophis spiloides,115,2,disturbed,80.7,0.589
2014-05-08,Scincella lateralis,9,40,forest,64.2,0.411
2014-05-08,Plestiodon laticeps,22,42,forest,64.2,0.411
2014-05-08,Anolis carolinensis,21,4,disturbed,64.2,0.411
2014-05-22,Anolis carolinensis,9,45,forest,61.2,0.701
2014-05-22,Scincella lateralis,11,47,forest,61.2,0.701
2014-05-29,Anolis carolinensis,11,35,grass,61.6,0.857
2014-05-29,Plestiodon fasciata,7,40,forest,61.6,0.857
2014-05-29,Sceloporus undulatus,12,12,disturbed,61.6,0.857
2014-06-05,Anolis carolinensis,9,9,disturbed,77.0,0.322
2014-06-05,Sceloporus undulatus,18,8,disturbed,77.0,0.322
2014-06-12,Plestiodon laticeps,21,5,disturbed,70.1,0.508
2014-06-12,Anaxyrus fowleri,5,1,disturbed,70.1,0.508
2014-06-19,Scincella lateralis,7,9,disturbed,67.8,0.896
2014-06-19,Plestiodon fasciata,8,37,forest,67.8,0.896
2014-06-26,Anolis carolinensis,9,10,disturbed,70.8,0.442
2014-06-26,Sceloporus undulatus,12,39,forest,70.8,0.442
2014-06-26,Plestiodon laticeps,10,9,disturbed,70.8,0.442
2014-07-03,Scincella lateralis,3,44,forest,73.7,0.346
2014-07-03,Pantherophis spiloides,65,46,forest,73.7,0.346
2014-07-03,Coluber constrictor,111,3,disturbed,73.7,0.346
2014-07-10,Sceloporus undulatus,19,46,forest,71.4,0.216
2014-07-10,Anolis carolinensis,12,1,disturbed,71.4,0.216
2014-07-10,Sceloporus undulatus,14,10,disturbed,71.4,0.216
2014-07-17,Scincella lateralis,4,47,forest,84.8,0.852
2014-07-17,Sceloporus undulatus,11,7,disturbed,84.8,0.852
2014-07-17,Scincella lateralis,3,41,forest,84.8,0.852
2014-07-17,Scincella lateralis,6,44,forest,84.8,0.852
2014-07-17,Anolis carolinensis,16,5,disturbed,84.8,0.852
2014-07-17,Anolis carolinensis,11,2,disturbed,84.8,0.852
2014-07-24,Coluber constrictor,98,33,grass,84.4,0.509
2014-07-24,Sceloporus undulatus,19,4,disturbed,84.4,0.509
2014-07-24,Plestiodon fasciata,6,9,disturbed,84.4,0.509
2014-07-24,Anolis carolinensis,16,9,disturbed,84.4,0.509
2014-07-24,Anolis carolinensis,8,20,stream,84.4,0.509
2014-07-24,Scincella lateralis,5,47,forest,84.4,0.509
2014-07-31,Anaxyrus fowleri,3,14,stream,76.3,0.622
2014-07-31,Sceloporus undulatus,13,12,disturbed,76.3,0.622
2014-08-07,Anolis carolinensis,15,5,disturbed,76.8,0.442
2014-08-07,Scincella lateralis,6,30,grass,76.8,0.442
2014-08-14,Anaxyrus fowleri,4,13,stream,76.1,0.976
2014-08-14,Plestiodon laticeps,21,5,disturbed,76.1,0.976
2014-08-14,Sceloporus undulatus,18,12,disturbed,76.1,0.976
2014-08-14,Anaxyrus fowleri,5,21,stream,76.1,0.976
2014-08-14,Agkistrodon piscivorus,135,21,stream,76.1,0.976
2014-08-21,Sceloporus undulatus,19,5,disturbed,79.2,0.684
2014-08-21,Plestiodon fasciata,15,47,forest,79.2,0.684
2014-08-21,Plestiodon laticeps,19,7,disturbed,79.2,0.684
2014-08-21,Plestiodon fasciata,9,8,disturbed,79.2,0.684
2014-08-21,Sceloporus undulatus,10,6,disturbed,79.2,0.684
2014-08-28,Sceloporus undulatus,14,10,disturbed,71.2,0.371
2014-08-28,Anolis carolinensis,10,12,disturbed,71.2,0.371
2014-08-28,Scincella lateralis,7,42,forest,71.2,0.371
2014-08-28,Sceloporus undulatus,16,6,disturbed,71.2,0.371
2014-08-28,Pantherophis spiloides,120,19,stream,71.2,0.371
2014-09-11,Anaxyrus fowleri,7,22,stream,65.5,0.59
2014-09-11,Sceloporus undulatus,17,3,disturbed,65.5,0.59
2014-09-11,Tantilla coronata,21,7,disturbed,65.5,0.59
2014-09-11,Plestiodon fasciata,6,42,forest,65.5,0.59
2014-09-11,Tantilla coronata,22,7,disturbed,65.5,0.59
2014-09-11,Pantherophis spiloides,136,8,disturbed,65.5,0.59
2014-09-18,Anaxyrus fowleri,5,5,disturbed,83.8,0.35
2014-09-18,Anolis carolinensis,17,10,disturbed,83.8,0.35
2014-09-25,Plestiodon fasciata,15,38,forest,77.6,0.64
2014-09-25,Anolis carolinensis,14,34,grass,77.6,0.64
2014-09-25,Plestiodon laticeps,12,43,forest,77.6,0.64
2014-09-25,Agkistrodon piscivorus,61,17,stream,77.6,0.64
2014-09-25,Plestiodon fasciata,14,1,disturbed,77.6,0.64
2014-10-02,Pantherophis spiloides,109,48,forest,58.4,0.937
2014-10-02,Plestiodon fasciata,8,10,disturbed,58.4,0.937
2014-10-09,Sceloporus undulatus,18,2,disturbed,57.5,0.814
2014-10-09,Coluber constrictor,57,32,grass,57.5,0.814
2014-10-09,Storeria dekayi,44,1,disturbed,57.5,0.814
2014-10-09,Anaxyrus fowleri,5,17,stream,57.5,0.814
2014-10-09,Scincella lateralis,4,43,forest,57.5,0.814
